"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Social Contact","2025-07-21T18:06:08.500000+00:00","Behavior Group 2","2025-07-21T18:06:07.500000+00:00",860.5,1.0,""
"Withdraw","2025-07-21T18:06:08.500000+00:00","","2025-07-21T18:06:08.500000+00:00",861.5,0.0,""
"Locomotion","2025-07-21T18:06:09.200000+00:00","Behavior Group 1","2025-07-21T18:06:07.700000+00:00",860.7,1.5,""
"Proximity","2025-07-21T18:06:13+00:00","Behavior Group 2","2025-07-21T18:06:08.500000+00:00",861.5,4.5,""
"Social Contact","2025-07-21T18:06:16.200000+00:00","Behavior Group 2","2025-07-21T18:06:13+00:00",866.0,3.2,""
"Proximity","2025-07-21T18:06:20.900000+00:00","Behavior Group 2","2025-07-21T18:06:16.200000+00:00",869.2,4.7,""
"Social Contact","2025-07-21T18:06:23.500000+00:00","Behavior Group 2","2025-07-21T18:06:20.900000+00:00",873.9,2.6,""
"Proximity","2025-07-21T18:06:26.900000+00:00","Behavior Group 2","2025-07-21T18:06:23.500000+00:00",876.5,3.4,""
"Stop Groom","2025-07-21T18:06:27.300000+00:00","Behavior Group 3","2025-07-21T18:06:01.900000+00:00",854.9,25.4,""
"Passive","2025-07-21T18:06:27.300000+00:00","Behavior Group 1","2025-07-21T18:06:09.200000+00:00",862.2,18.1,""
"Stop Group 1","2025-07-21T18:06:27.700000+00:00","Behavior Group 1","2025-07-21T18:06:27.300000+00:00",880.3,0.4,""
"Locomotion","2025-07-21T18:06:28.700000+00:00","Behavior Group 1","2025-07-21T18:06:27.700000+00:00",880.7,1.0,""
"Social Contact","2025-07-21T18:06:28.700000+00:00","Behavior Group 2","2025-07-21T18:06:26.900000+00:00",879.9,1.8,""
"Receive Groom","2025-07-21T18:06:28.700000+00:00","Behavior Group 3","2025-07-21T18:06:27.300000+00:00",880.3,1.4,""
"Proximity","2025-07-21T18:06:38.100000+00:00","Behavior Group 2","2025-07-21T18:06:28.700000+00:00",881.7,9.4,""
"Social Contact","2025-07-21T18:06:40.300000+00:00","Behavior Group 2","2025-07-21T18:06:38.100000+00:00",891.1,2.2,""
"Proximity","2025-07-21T18:06:52+00:00","Behavior Group 2","2025-07-21T18:06:40.300000+00:00",893.3,11.7,""
"Social Contact","2025-07-21T18:06:53.400000+00:00","Behavior Group 2","2025-07-21T18:06:52+00:00",905.0,1.4,""
"Proximity","2025-07-21T18:06:57.800000+00:00","Behavior Group 2","2025-07-21T18:06:53.400000+00:00",906.4,4.4,""
"Social Contact","2025-07-21T18:07:00.500000+00:00","Behavior Group 2","2025-07-21T18:06:57.800000+00:00",910.8,2.7,""
"Passive","2025-07-21T18:07:02.800000+00:00","Behavior Group 1","2025-07-21T18:06:28.700000+00:00",881.7,34.1,""
"Locomotion","2025-07-21T18:07:04.500000+00:00","Behavior Group 1","2025-07-21T18:07:02.800000+00:00",915.8,1.7,""
"Proximity","2025-07-21T18:07:24.500000+00:00","Behavior Group 2","2025-07-21T18:07:00.500000+00:00",913.5,24.0,""
"Passive","2025-07-21T18:07:25.400000+00:00","Behavior Group 1","2025-07-21T18:07:04.500000+00:00",917.5,20.9,""
"Social Contact","2025-07-21T18:07:25.700000+00:00","Behavior Group 2","2025-07-21T18:07:24.500000+00:00",937.5,1.2,""
"Withdraw","2025-07-21T18:07:25.700000+00:00","","2025-07-21T18:07:25.700000+00:00",938.7,0.0,""
"Locomotion","2025-07-21T18:07:26.600000+00:00","Behavior Group 1","2025-07-21T18:07:25.400000+00:00",938.4,1.2,""
"Passive","2025-07-21T18:07:27.700000+00:00","Behavior Group 1","2025-07-21T18:07:26.600000+00:00",939.6,1.1,""
"Locomotion","2025-07-21T18:07:29.700000+00:00","Behavior Group 1","2025-07-21T18:07:27.700000+00:00",940.7,2.0,""
"Passive","2025-07-21T18:07:32+00:00","Behavior Group 1","2025-07-21T18:07:29.700000+00:00",942.7,2.3,""
"Proximity","2025-07-21T18:07:32.400000+00:00","Behavior Group 2","2025-07-21T18:07:25.700000+00:00",938.7,6.7,""
"Self-Directed","2025-07-21T18:07:34.400000+00:00","Behavior Group 1","2025-07-21T18:07:32+00:00",945.0,2.4,""
"Social Contact","2025-07-21T18:07:38.300000+00:00","Behavior Group 2","2025-07-21T18:07:32.400000+00:00",945.4,5.9,""
