"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Social Contact","2023-12-04T20:30:52.600000+00:00","Behavior Group 2","2023-12-04T20:30:05.400000+00:00",801.8,47.2,""
"Stop Group 1","2023-12-04T20:30:52.600000+00:00","Behavior Group 1","2023-12-04T20:30:20.300000+00:00",816.7,32.3,""
"Self Directed","2023-12-04T20:30:56.400000+00:00","Behavior Group 1","2023-12-04T20:30:52.600000+00:00",849.0,3.8,""
"Passive","2023-12-04T20:31:03.600000+00:00","Behavior Group 1","2023-12-04T20:30:56.400000+00:00",852.8,7.2,""
"Self Directed","2023-12-04T20:31:13.100000+00:00","Behavior Group 1","2023-12-04T20:31:03.600000+00:00",860.0,9.5,""
"Locomotion","2023-12-04T20:31:26.100000+00:00","Behavior Group 1","2023-12-04T20:31:13.100000+00:00",869.5,13.0,""
"Self Directed","2023-12-04T20:31:29+00:00","Behavior Group 1","2023-12-04T20:31:26.100000+00:00",882.5,2.9,""
"Passive","2023-12-04T20:31:30.400000+00:00","Behavior Group 1","2023-12-04T20:31:29+00:00",885.4,1.4,""
"Self Directed","2023-12-04T20:31:40.600000+00:00","Behavior Group 1","2023-12-04T20:31:30.400000+00:00",886.8,10.2,""
"Proximity","2023-12-04T20:31:41.300000+00:00","Behavior Group 2","2023-12-04T20:30:52.600000+00:00",849.0,48.7,""
"Passive","2023-12-04T20:31:43.100000+00:00","Behavior Group 1","2023-12-04T20:31:40.600000+00:00",897.0,2.5,""
"Self Directed","2023-12-04T20:31:50.400000+00:00","Behavior Group 1","2023-12-04T20:31:43.100000+00:00",899.5,7.3,""
"Passive","2023-12-04T20:31:54.300000+00:00","Behavior Group 1","2023-12-04T20:31:50.400000+00:00",906.8,3.9,""
"Self Directed","2023-12-04T20:31:59.400000+00:00","Behavior Group 1","2023-12-04T20:31:54.300000+00:00",910.7,5.1,""
"Passive","2023-12-04T20:32:01+00:00","Behavior Group 1","2023-12-04T20:31:59.400000+00:00",915.8,1.6,""
"Self Directed","2023-12-04T20:32:03.400000+00:00","Behavior Group 1","2023-12-04T20:32:01+00:00",917.4,2.4,""
"Passive","2023-12-04T20:32:07.800000+00:00","Behavior Group 1","2023-12-04T20:32:03.400000+00:00",919.8,4.4,""
"Self Directed","2023-12-04T20:32:10.400000+00:00","Behavior Group 1","2023-12-04T20:32:07.800000+00:00",924.2,2.6,""
"Passive","2023-12-04T20:32:14.200000+00:00","Behavior Group 1","2023-12-04T20:32:10.400000+00:00",926.8,3.8,""
"Social Contact","2023-12-04T20:32:17.400000+00:00","Behavior Group 2","2023-12-04T20:31:41.300000+00:00",897.7,36.1,""
"Withdraw","2023-12-04T20:32:17.400000+00:00","","2023-12-04T20:32:17.400000+00:00",933.8,0.0,""
"Self Directed","2023-12-04T20:32:23+00:00","Behavior Group 1","2023-12-04T20:32:14.200000+00:00",930.6,8.8,""
"Proximity","2023-12-04T20:32:28.600000+00:00","Behavior Group 2","2023-12-04T20:32:17.400000+00:00",933.8,11.2,""
"Stop Groom","2023-12-04T20:32:39.100000+00:00","Behavior Group 3","2023-12-04T20:30:46.300000+00:00",842.7,112.8,""
