"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Proximity","2025-07-09T21:34:52.600000+00:00","Behavior Group 2","2025-07-09T21:34:27.300000+00:00",594.3,25.3,""
"Social Contact","2025-07-09T21:34:54.800000+00:00","Behavior Group 2","2025-07-09T21:34:52.600000+00:00",619.6,2.2,""
"Passive","2025-07-09T21:35:02.400000+00:00","Behavior Group 1","2025-07-09T21:34:52.100000+00:00",619.1,10.3,""
"Self-Directed","2025-07-09T21:35:26+00:00","Behavior Group 1","2025-07-09T21:35:02.400000+00:00",629.4,23.6,""
"Passive","2025-07-09T21:35:42.600000+00:00","Behavior Group 1","2025-07-09T21:35:26+00:00",653.0,16.6,""
"Locomotion","2025-07-09T21:35:44.400000+00:00","Behavior Group 1","2025-07-09T21:35:42.600000+00:00",669.6,1.8,""
"Proximity","2025-07-09T21:35:44.400000+00:00","Behavior Group 2","2025-07-09T21:34:54.800000+00:00",621.8,49.6,""
"Withdraw","2025-07-09T21:35:44.400000+00:00","","2025-07-09T21:35:44.400000+00:00",671.4,0.0,""
"Isolation","2025-07-09T21:35:51.600000+00:00","Behavior Group 2","2025-07-09T21:35:44.400000+00:00",671.4,7.2,""
"Self-Directed","2025-07-09T21:35:54+00:00","Behavior Group 1","2025-07-09T21:35:44.400000+00:00",671.4,9.6,""
"Passive","2025-07-09T21:35:57.300000+00:00","Behavior Group 1","2025-07-09T21:35:54+00:00",681.0,3.3,""
"Locomotion","2025-07-09T21:36:14.200000+00:00","Behavior Group 1","2025-07-09T21:35:57.300000+00:00",684.3,16.9,""
"Self-Directed","2025-07-09T21:36:27.600000+00:00","Behavior Group 1","2025-07-09T21:36:14.200000+00:00",701.2,13.4,""
"Passive","2025-07-09T21:36:30.700000+00:00","Behavior Group 1","2025-07-09T21:36:27.600000+00:00",714.6,3.1,""
"Self-Directed","2025-07-09T21:36:54.300000+00:00","Behavior Group 1","2025-07-09T21:36:30.700000+00:00",717.7,23.6,""
"Locomotion","2025-07-09T21:37:03.200000+00:00","Behavior Group 1","2025-07-09T21:36:54.300000+00:00",741.3,8.9,""
"Proximity","2025-07-09T21:37:03.200000+00:00","Behavior Group 2","2025-07-09T21:35:51.600000+00:00",678.6,71.6,""
"Withdraw","2025-07-09T21:37:03.200000+00:00","","2025-07-09T21:37:03.200000+00:00",750.2,0.0,""
"Self-Directed","2025-07-09T21:37:08.800000+00:00","Behavior Group 1","2025-07-09T21:37:03.200000+00:00",750.2,5.6,""
"Isolation","2025-07-09T21:37:09.900000+00:00","Behavior Group 2","2025-07-09T21:37:03.200000+00:00",750.2,6.7,""
"Locomotion","2025-07-09T21:37:14.200000+00:00","Behavior Group 1","2025-07-09T21:37:08.800000+00:00",755.8,5.4,""
"Social Contact","2025-07-09T21:37:18.800000+00:00","Behavior Group 2","2025-07-09T21:37:09.900000+00:00",756.9,8.9,""
"Self-Directed","2025-07-09T21:37:22+00:00","Behavior Group 1","2025-07-09T21:37:14.200000+00:00",761.2,7.8,""
